backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
software-arm64,host,0,fp256,32,fma,8,262.4925,3809632,487.6,58495,0.1228
software-arm64,host,0,fp256,32,abs,16,51.8415,19289558,1234.5,154777,0.1284
software-arm64,host,0,fp256,32,neg,16,55.3001,18083156,1157.3,130314,0.1153
software-arm64,host,0,fp256,32,copysign,16,54.9891,18185417,1745.8,144715,0.1273
software-arm64,host,0,fp256,32,min,16,80.5847,12409307,1191.3,95630,0.1233
software-arm64,host,0,fp256,32,max,16,80.4314,12432952,1193.6,95684,0.1231
software-arm64,host,0,fp256,32,minnum,16,80.3243,12449531,1195.2,96550,0.1241
software-arm64,host,0,fp256,32,maxnum,16,79.1453,12634991,1213.0,101166,0.1281
software-arm64,host,0,fp256,32,cmplt,16,99.1078,10090025,968.6,81412,0.1291
software-arm64,host,0,fp256,32,cmple,16,101.0004,9900950,950.5,81129,0.1311
software-arm64,host,0,fp256,32,cmpeq,16,79.2410,12619725,1211.5,101588,0.1288
software-arm64,host,0,fp256,32,select,16,55.9678,17867424,2287.0,143902,0.1289
software-arm64,host,0,fp256,32,iand,16,49.8072,20077422,1927.4,158318,0.1262
software-arm64,host,0,fp256,32,ior,16,54.2648,18428160,1769.1,144266,0.1253
software-arm64,host,0,fp256,32,ixor,16,54.2281,18440633,1770.3,145953,0.1266
software-arm64,host,0,fp256,32,iadd,16,60.4017,16555815,1589.4,127427,0.1231
software-arm64,host,0,fp256,32,isub,16,66.7298,14985808,1438.6,118327,0.1263
software-arm64,host,0,fp256,32,ishl,16,69.7215,14342788,1376.9,112036,0.1250
software-arm64,host,0,fp256,32,ishr,16,58.2408,17170084,1648.3,135810,0.1266
software-arm64,host,0,fp256,32,icmplt,16,71.4703,13991828,1343.2,110441,0.1263
software-arm64,host,0,fp256,32,add,16,312.5343,3199649,307.2,25490,0.1275
software-arm64,host,0,fp256,32,sub,16,316.9069,3155501,302.9,25032,0.1269
software-arm64,host,0,fp256,32,mul,16,235.6723,4243181,407.3,33785,0.1274
software-arm64,host,0,fp256,32,fma,16,256.3631,3900717,499.3,30773,0.1262
software-arm64,host,0,fp256,32,abs,32,51.3027,19492162,1247.5,73829,0.1212
software-arm64,host,0,fp256,32,neg,32,55.3424,18069332,1156.4,71589,0.1268
software-arm64,host,0,fp256,32,copysign,32,55.4902,18021196,1730.0,72002,0.1279
software-arm64,host,0,fp256,32,min,32,79.5332,12573361,1207.0,50429,0.1283
software-arm64,host,0,fp256,32,max,32,79.9279,12511269,1201.1,49719,0.1272
software-arm64,host,0,fp256,32,minnum,32,78.9832,12660919,1215.4,50523,0.1277
software-arm64,host,0,fp256,32,maxnum,32,79.1237,12638443,1213.3,50098,0.1268
software-arm64,host,0,fp256,32,cmplt,32,97.1391,10294517,988.3,40765,0.1267
software-arm64,host,0,fp256,32,cmple,32,96.6727,10344180,993.0,38791,0.1200
software-arm64,host,0,fp256,32,cmpeq,32,79.4259,12590353,1208.7,49137,0.1249
software-arm64,host,0,fp256,32,select,32,55.2835,18088565,2315.3,71880,0.1272
software-arm64,host,0,fp256,32,iand,32,49.4319,20229862,1942.1,79516,0.1258
software-arm64,host,0,fp256,32,ior,32,53.1797,18804185,1805.2,75651,0.1287
software-arm64,host,0,fp256,32,ixor,32,53.5873,18661137,1791.5,73680,0.1263
software-arm64,host,0,fp256,32,iadd,32,59.2741,16870769,1619.6,66416,0.1260
software-arm64,host,0,fp256,32,isub,32,65.6760,15226264,1461.7,60975,0.1281
software-arm64,host,0,fp256,32,ishl,32,68.1628,14670750,1408.4,57342,0.1251
software-arm64,host,0,fp256,32,ishr,32,58.7939,17008567,1632.8,68367,0.1286
software-arm64,host,0,fp256,32,icmplt,32,71.4879,13988387,1342.9,52849,0.1209
software-arm64,host,0,fp256,32,add,32,315.0041,3174562,304.8,12467,0.1257
software-arm64,host,0,fp256,32,sub,32,323.4664,3091511,296.8,12222,0.1265
software-arm64,host,0,fp256,32,mul,32,231.6916,4316082,414.3,17096,0.1268
software-arm64,host,0,fp256,32,fma,32,266.2466,3755916,480.8,14453,0.1231
software-arm64,host,0,fp256,32,abs,64,50.9067,19643790,1257.2,38806,0.1264
software-arm64,host,0,fp256,32,neg,64,54.8260,18239521,1167.3,35762,0.1255
software-arm64,host,0,fp256,32,copysign,64,55.0708,18158428,1743.2,36072,0.1271
software-arm64,host,0,fp256,32,min,64,81.5779,12258215,1176.8,24766,0.1293
software-arm64,host,0,fp256,32,max,64,79.5327,12573448,1207.1,24686,0.1257
software-arm64,host,0,fp256,32,minnum,64,78.9104,12672603,1216.6,25107,0.1268
software-arm64,host,0,fp256,32,maxnum,64,79.1254,12638164,1213.3,24974,0.1265
software-arm64,host,0,fp256,32,cmplt,64,96.1483,10400601,998.5,20125,0.1238
software-arm64,host,0,fp256,32,cmple,64,96.3954,10373943,995.9,20354,0.1256
software-arm64,host,0,fp256,32,cmpeq,64,79.7518,12538907,1203.7,24435,0.1247
software-arm64,host,0,fp256,32,select,64,55.6420,17972046,2300.4,35802,0.1275
software-arm64,host,0,fp256,32,iand,64,48.8076,20488597,1966.9,39276,0.1227
software-arm64,host,0,fp256,32,ior,64,53.2244,18788392,1803.7,35668,0.1215
software-arm64,host,0,fp256,32,ixor,64,52.8900,18907183,1815.1,36256,0.1227
software-arm64,host,0,fp256,32,iadd,64,59.5057,16805126,1613.3,33892,0.1291
software-arm64,host,0,fp256,32,isub,64,66.6017,15014627,1441.4,28197,0.1202
software-arm64,host,0,fp256,32,ishl,64,68.0436,14696462,1410.9,28865,0.1257
software-arm64,host,0,fp256,32,ishr,64,59.6830,16755196,1608.5,32287,0.1233
software-arm64,host,0,fp256,32,icmplt,64,69.2959,14430870,1385.4,28165,0.1249
software-arm64,host,0,fp256,32,add,64,315.7849,3166713,304.0,6236,0.1260
software-arm64,host,0,fp256,32,sub,64,319.1171,3133646,300.8,6137,0.1253
software-arm64,host,0,fp256,32,mul,64,234.5350,4263757,409.3,8303,0.1246
software-arm64,host,0,fp256,32,fma,64,266.7966,3748174,479.8,7402,0.1264
software-arm64,host,0,fp256,32,abs,128,51.1243,19560176,1251.9,19461,0.1274
software-arm64,host,0,fp256,32,neg,128,54.0083,18515666,1185.0,18393,0.1272
software-arm64,host,0,fp256,32,copysign,128,54.3671,18393483,1765.8,17921,0.1247
software-arm64,host,0,fp256,32,min,128,79.8867,12517728,1201.7,12346,0.1262
software-arm64,host,0,fp256,32,max,128,79.4889,12580371,1207.7,12172,0.1238
software-arm64,host,0,fp256,32,minnum,128,79.8705,12520264,1201.9,12174,0.1245
software-arm64,host,0,fp256,32,maxnum,128,79.4174,12591695,1208.8,12404,0.1261
software-arm64,host,0,fp256,32,cmplt,128,99.4259,10057745,965.5,9898,0.1260
software-arm64,host,0,fp256,32,cmple,128,98.2130,10181950,977.5,9633,0.1211
software-arm64,host,0,fp256,32,cmpeq,128,78.4982,12739138,1223.0,12454,0.1251
software-arm64,host,0,fp256,32,select,128,55.2615,18095765,2316.3,18087,0.1279
software-arm64,host,0,fp256,32,iand,128,49.2614,20299855,1948.8,19986,0.1260
software-arm64,host,0,fp256,32,ior,128,53.2125,18792576,1804.1,18803,0.1281
software-arm64,host,0,fp256,32,ixor,128,52.8856,18908730,1815.2,18466,0.1250
software-arm64,host,0,fp256,32,iadd,128,59.6733,16757912,1608.8,15939,0.1217
software-arm64,host,0,fp256,32,isub,128,67.3214,14854113,1426.0,14619,0.1260
software-arm64,host,0,fp256,32,ishl,128,69.3068,14428595,1385.1,14488,0.1285
software-arm64,host,0,fp256,32,ishr,128,59.0375,16938380,1626.1,16478,0.1245
software-arm64,host,0,fp256,32,icmplt,128,66.6182,15010913,1441.0,14615,0.1246
software-arm64,host,0,fp256,32,add,128,324.5745,3080956,295.8,3140,0.1305
software-arm64,host,0,fp256,32,sub,128,326.4847,3062931,294.0,3053,0.1276
software-arm64,host,0,fp256,32,mul,128,236.1546,4234515,406.5,4096,0.1238
software-arm64,host,0,fp256,32,fma,128,271.1141,3688484,472.1,3803,0.1320
software-arm64,host,0,fp256,32,abs,256,50.2411,19904022,1273.9,9452,0.1216
software-arm64,host,0,fp256,32,neg,256,54.2011,18449808,1180.8,8802,0.1221
software-arm64,host,0,fp256,32,copysign,256,54.5649,18326812,1759.4,8855,0.1237
software-arm64,host,0,fp256,32,min,256,81.1506,12322766,1183.0,6139,0.1275
software-arm64,host,0,fp256,32,max,256,79.1730,12630573,1212.5,6154,0.1247
software-arm64,host,0,fp256,32,minnum,256,79.7118,12545198,1204.3,6115,0.1248
software-arm64,host,0,fp256,32,maxnum,256,79.1204,12638965,1213.3,6220,0.1260
software-arm64,host,0,fp256,32,cmplt,256,98.3353,10169292,976.3,4096,0.1031
software-arm64,host,0,fp256,32,cmple,256,97.9385,10210485,980.2,4096,0.1027
software-arm64,host,0,fp256,32,cmpeq,256,78.4647,12744589,1223.5,6187,0.1243
software-arm64,host,0,fp256,32,select,256,54.6963,18282773,2340.2,8880,0.1243
software-arm64,host,0,fp256,32,iand,256,49.4407,20226240,1941.7,10094,0.1278
software-arm64,host,0,fp256,32,ior,256,52.6872,18979958,1822.1,9141,0.1233
software-arm64,host,0,fp256,32,ixor,256,52.9394,18889530,1813.4,9108,0.1234
software-arm64,host,0,fp256,32,iadd,256,59.0289,16940844,1626.3,8249,0.1247
software-arm64,host,0,fp256,32,isub,256,67.2219,14876101,1428.1,7332,0.1262
software-arm64,host,0,fp256,32,ishl,256,69.4568,14397436,1382.2,7053,0.1254
software-arm64,host,0,fp256,32,ishr,256,59.4038,16833938,1616.1,8217,0.1250
software-arm64,host,0,fp256,32,icmplt,256,68.6070,14575764,1399.3,7208,0.1266
software-arm64,host,0,fp256,32,add,256,322.6846,3099001,297.5,1571,0.1298
software-arm64,host,0,fp256,32,sub,256,328.5235,3043922,292.2,1490,0.1253
software-arm64,host,0,fp256,32,mul,256,237.2543,4214888,404.6,2130,0.1294
software-arm64,host,0,fp256,32,fma,256,271.7143,3680337,471.1,1852,0.1288
software-arm64,host,0,fp256,32,abs,512,50.6735,19734187,1263.0,4096,0.1063
software-arm64,host,0,fp256,32,neg,512,54.7886,18251976,1168.1,4096,0.1149
software-arm64,host,0,fp256,32,copysign,512,54.6827,18287309,1755.6,4096,0.1147
software-arm64,host,0,fp256,32,min,512,79.3500,12602396,1209.8,3133,0.1273
software-arm64,host,0,fp256,32,max,512,78.8656,12679796,1217.3,3067,0.1238
software-arm64,host,0,fp256,32,minnum,512,78.8569,12681202,1217.4,3149,0.1271
software-arm64,host,0,fp256,32,maxnum,512,78.3688,12760187,1225.0,3189,0.1280
software-arm64,host,0,fp256,32,cmplt,512,99.4460,10055706,965.3,2487,0.1266
software-arm64,host,0,fp256,32,cmple,512,97.0320,10305882,989.4,2409,0.1197
software-arm64,host,0,fp256,32,cmpeq,512,78.5271,12734449,1222.5,3220,0.1295
software-arm64,host,0,fp256,32,select,512,55.0480,18165968,2325.2,4096,0.1154
software-arm64,host,0,fp256,32,iand,512,49.1004,20366433,1955.2,4096,0.1030
software-arm64,host,0,fp256,32,ior,512,52.7534,18956107,1819.8,4096,0.1106
software-arm64,host,0,fp256,32,ixor,512,52.9528,18884755,1812.9,4096,0.1110
software-arm64,host,0,fp256,32,iadd,512,59.0649,16930539,1625.3,4096,0.1239
software-arm64,host,0,fp256,32,isub,512,67.5830,14796623,1420.5,3776,0.1307
software-arm64,host,0,fp256,32,ishl,512,68.5181,14594679,1401.1,3691,0.1295
software-arm64,host,0,fp256,32,ishr,512,58.8077,17004589,1632.4,3351,0.1009
software-arm64,host,0,fp256,32,icmplt,512,68.0368,14697926,1411.0,3742,0.1304
software-arm64,host,0,fp256,32,add,512,324.9674,3077232,295.4,767,0.1276
software-arm64,host,0,fp256,32,sub,512,327.7053,3051522,292.9,726,0.1218
software-arm64,host,0,fp256,32,mul,512,237.2970,4214128,404.6,1022,0.1242
software-arm64,host,0,fp256,32,fma,512,270.6817,3694377,472.9,910,0.1261
software-arm64,host,0,fp256,32,abs,1024,50.7342,19710575,1261.5,2407,0.1250
software-arm64,host,0,fp256,32,neg,1024,54.9543,18196932,1164.6,2207,0.1242
software-arm64,host,0,fp256,32,copysign,1024,56.4188,17724574,1701.6,2140,0.1236
software-arm64,host,0,fp256,32,min,1024,81.5693,12259510,1176.9,1556,0.1300
software-arm64,host,0,fp256,32,max,1024,78.9455,12666969,1216.0,1583,0.1280
software-arm64,host,0,fp256,32,minnum,1024,79.2824,12613146,1210.9,1561,0.1267
software-arm64,host,0,fp256,32,maxnum,1024,80.3026,12452895,1195.5,1553,0.1277
software-arm64,host,0,fp256,32,cmplt,1024,98.4428,10158186,975.2,1259,0.1269
software-arm64,host,0,fp256,32,cmple,1024,97.9472,10209583,980.1,1252,0.1256
software-arm64,host,0,fp256,32,cmpeq,1024,78.7846,12692833,1218.5,1556,0.1255
software-arm64,host,0,fp256,32,select,1024,55.5188,18011931,2305.5,2238,0.1272
software-arm64,host,0,fp256,32,iand,1024,48.8220,20482575,1966.3,2545,0.1272
software-arm64,host,0,fp256,32,ior,1024,53.3845,18732019,1798.3,2196,0.1200
software-arm64,host,0,fp256,32,ixor,1024,52.7114,18971220,1821.2,2170,0.1171
software-arm64,host,0,fp256,32,iadd,1024,59.6771,16756833,1608.7,2075,0.1268
software-arm64,host,0,fp256,32,isub,1024,67.2999,14858874,1426.5,1801,0.1241
software-arm64,host,0,fp256,32,ishl,1024,69.0097,14490717,1391.1,1808,0.1278
software-arm64,host,0,fp256,32,ishr,1024,59.1957,16893126,1621.7,2101,0.1274
software-arm64,host,0,fp256,32,icmplt,1024,68.5775,14582039,1399.9,1831,0.1286
software-arm64,host,0,fp256,32,add,1024,318.7746,3137013,301.2,381,0.1244
software-arm64,host,0,fp256,32,sub,1024,327.7977,3050662,292.9,373,0.1252
software-arm64,host,0,fp256,32,mul,1024,242.5909,4122165,395.7,518,0.1287
software-arm64,host,0,fp256,32,fma,1024,269.3749,3712298,475.2,456,0.1258
software-arm64,host,0,fp256,32,abs,2048,50.5925,19765784,1265.0,1239,0.1284
software-arm64,host,0,fp256,32,neg,2048,54.6342,18303569,1171.4,1135,0.1270
software-arm64,host,0,fp256,32,copysign,2048,54.8200,18241530,1751.2,1069,0.1200
software-arm64,host,0,fp256,32,min,2048,80.1510,12476447,1197.7,777,0.1275
software-arm64,host,0,fp256,32,max,2048,79.1841,12628792,1212.4,751,0.1218
software-arm64,host,0,fp256,32,minnum,2048,79.6535,12554380,1205.2,775,0.1264
software-arm64,host,0,fp256,32,maxnum,2048,78.3821,12758011,1224.8,771,0.1238
software-arm64,host,0,fp256,32,cmplt,2048,97.7068,10234700,982.5,618,0.1237
software-arm64,host,0,fp256,32,cmple,2048,97.9318,10211191,980.3,638,0.1280
software-arm64,host,0,fp256,32,cmpeq,2048,79.9215,12512282,1201.2,773,0.1265
software-arm64,host,0,fp256,32,select,2048,55.3799,18057083,2311.3,1105,0.1253
software-arm64,host,0,fp256,32,iand,2048,48.7357,20518841,1969.8,1289,0.1287
software-arm64,host,0,fp256,32,ior,2048,52.9316,18892298,1813.7,1161,0.1259
software-arm64,host,0,fp256,32,ixor,2048,52.8314,18928137,1817.1,1087,0.1176
software-arm64,host,0,fp256,32,iadd,2048,59.4898,16809606,1613.7,1037,0.1263
software-arm64,host,0,fp256,32,isub,2048,66.4773,15042733,1444.1,928,0.1263
software-arm64,host,0,fp256,32,ishl,2048,68.4845,14601852,1401.8,890,0.1248
software-arm64,host,0,fp256,32,ishr,2048,60.0127,16663152,1599.7,1031,0.1267
software-arm64,host,0,fp256,32,icmplt,2048,69.0670,14478685,1390.0,868,0.1228
software-arm64,host,0,fp256,32,add,2048,320.8135,3117076,299.2,192,0.1261
software-arm64,host,0,fp256,32,sub,2048,329.7939,3032196,291.1,189,0.1277
software-arm64,host,0,fp256,32,mul,2048,239.3477,4178023,401.1,250,0.1225
software-arm64,host,0,fp256,32,fma,2048,277.9362,3597948,460.5,225,0.1281
software-arm64,host,0,fp256,32,abs,4096,50.4526,19820572,1268.5,604,0.1248
software-arm64,host,0,fp256,32,neg,4096,55.0996,18148944,1161.5,561,0.1266
software-arm64,host,0,fp256,32,copysign,4096,55.2156,18110825,1738.6,558,0.1262
software-arm64,host,0,fp256,32,min,4096,80.4155,12435416,1193.8,385,0.1268
software-arm64,host,0,fp256,32,max,4096,79.2053,12625422,1212.0,379,0.1230
software-arm64,host,0,fp256,32,minnum,4096,79.9158,12513172,1201.3,382,0.1250
software-arm64,host,0,fp256,32,maxnum,4096,78.4836,12741512,1223.2,386,0.1241
software-arm64,host,0,fp256,32,cmplt,4096,97.5625,10249843,984.0,315,0.1259
software-arm64,host,0,fp256,32,cmple,4096,98.3546,10167296,976.1,315,0.1269
software-arm64,host,0,fp256,32,cmpeq,4096,79.6546,12554200,1205.2,392,0.1279
software-arm64,host,0,fp256,32,select,4096,55.5400,18005040,2304.6,553,0.1258
software-arm64,host,0,fp256,32,iand,4096,49.5056,20199733,1939.2,631,0.1280
software-arm64,host,0,fp256,32,ior,4096,52.2650,19133250,1836.8,580,0.1242
software-arm64,host,0,fp256,32,ixor,4096,53.5167,18685757,1793.8,592,0.1298
software-arm64,host,0,fp256,32,iadd,4096,59.4194,16829521,1615.6,529,0.1287
software-arm64,host,0,fp256,32,isub,4096,67.4945,14816020,1422.3,459,0.1269
software-arm64,host,0,fp256,32,ishl,4096,68.9931,14494193,1391.4,443,0.1252
software-arm64,host,0,fp256,32,ishr,4096,59.5352,16796777,1612.5,515,0.1256
software-arm64,host,0,fp256,32,icmplt,4096,67.5322,14807754,1421.5,456,0.1261
software-arm64,host,0,fp256,32,add,4096,320.4795,3120324,299.6,95,0.1247
software-arm64,host,0,fp256,32,sub,4096,328.6621,3042639,292.1,95,0.1279
software-arm64,host,0,fp256,32,mul,4096,238.7676,4188172,402.1,129,0.1262
software-arm64,host,0,fp256,32,fma,4096,273.6645,3654109,467.7,114,0.1278
software-arm64,host,0,fp256,32,abs,8192,50.9544,19625383,1256.0,301,0.1256
software-arm64,host,0,fp256,32,neg,8192,55.0170,18176214,1163.3,279,0.1257
software-arm64,host,0,fp256,32,copysign,8192,56.0240,17849489,1713.6,273,0.1253
software-arm64,host,0,fp256,32,min,8192,78.9287,12669665,1216.3,185,0.1196
software-arm64,host,0,fp256,32,max,8192,79.3344,12604867,1210.1,195,0.1267
software-arm64,host,0,fp256,32,minnum,8192,79.6263,12558659,1205.6,194,0.1265
software-arm64,host,0,fp256,32,maxnum,8192,79.7606,12537516,1203.6,193,0.1261
software-arm64,host,0,fp256,32,cmplt,8192,97.5397,10252237,984.2,155,0.1239
software-arm64,host,0,fp256,32,cmple,8192,97.6747,10238064,982.9,152,0.1216
software-arm64,host,0,fp256,32,cmpeq,8192,78.9626,12664225,1215.8,195,0.1261
software-arm64,host,0,fp256,32,select,8192,55.3207,18076412,2313.8,283,0.1283
software-arm64,host,0,fp256,32,iand,8192,49.3874,20248085,1943.8,313,0.1266
software-arm64,host,0,fp256,32,ior,8192,53.0234,18859582,1810.5,288,0.1251
software-arm64,host,0,fp256,32,ixor,8192,52.5932,19013854,1825.3,288,0.1241
software-arm64,host,0,fp256,32,iadd,8192,60.5019,16528413,1586.7,255,0.1264
software-arm64,host,0,fp256,32,isub,8192,67.3748,14842349,1424.9,228,0.1258
software-arm64,host,0,fp256,32,ishl,8192,68.8282,14528926,1394.8,226,0.1274
software-arm64,host,0,fp256,32,ishr,8192,59.1531,16905290,1622.9,256,0.1241
software-arm64,host,0,fp256,32,icmplt,8192,68.4008,14619716,1403.5,227,0.1272
software-arm64,host,0,fp256,32,add,8192,321.2386,3112951,298.8,46,0.1211
software-arm64,host,0,fp256,32,sub,8192,331.6269,3015437,289.5,48,0.1304
software-arm64,host,0,fp256,32,mul,8192,241.3921,4142637,397.7,64,0.1266
software-arm64,host,0,fp256,32,fma,8192,274.0914,3648417,467.0,56,0.1257
software-arm64,host,0,fp256,32,abs,16384,51.0724,19580046,1253.1,148,0.1238
software-arm64,host,0,fp256,32,neg,16384,54.7364,18269373,1169.2,141,0.1264
software-arm64,host,0,fp256,32,copysign,16384,55.1214,18141781,1741.6,138,0.1246
software-arm64,host,0,fp256,32,min,16384,79.0242,12654357,1214.8,97,0.1256
software-arm64,host,0,fp256,32,max,16384,78.3799,12758365,1224.8,96,0.1233
software-arm64,host,0,fp256,32,minnum,16384,79.7202,12543875,1204.2,96,0.1254
software-arm64,host,0,fp256,32,maxnum,16384,80.0624,12490258,1199.1,97,0.1272
software-arm64,host,0,fp256,32,cmplt,16384,97.4436,10262349,985.2,64,0.1022
software-arm64,host,0,fp256,32,cmple,16384,97.0325,10305820,989.4,64,0.1017
software-arm64,host,0,fp256,32,cmpeq,16384,78.1558,12794949,1228.3,95,0.1216
software-arm64,host,0,fp256,32,select,16384,55.5842,17990731,2302.8,136,0.1239
software-arm64,host,0,fp256,32,iand,16384,48.6190,20568102,1974.5,157,0.1251
software-arm64,host,0,fp256,32,ior,16384,52.4703,19058396,1829.6,144,0.1238
software-arm64,host,0,fp256,32,ixor,16384,52.3648,19096799,1833.3,145,0.1244
software-arm64,host,0,fp256,32,iadd,16384,59.7779,16728582,1605.9,127,0.1244
software-arm64,host,0,fp256,32,isub,16384,66.9161,14944079,1434.6,113,0.1239
software-arm64,host,0,fp256,32,ishl,16384,69.6820,14350910,1377.7,109,0.1244
software-arm64,host,0,fp256,32,ishr,16384,59.9527,16679806,1601.3,128,0.1257
software-arm64,host,0,fp256,32,icmplt,16384,67.9807,14710049,1412.2,113,0.1259
software-arm64,host,0,fp256,32,add,16384,325.8887,3068533,294.6,25,0.1335
software-arm64,host,0,fp256,32,sub,16384,326.9780,3058309,293.6,24,0.1286
software-arm64,host,0,fp256,32,mul,16384,236.3244,4231471,406.2,33,0.1278
software-arm64,host,0,fp256,32,fma,16384,271.0866,3688858,472.2,29,0.1288
software-arm64,host,0,fp256,32,abs,32768,50.6964,19725277,1262.4,64,0.1063
software-arm64,host,0,fp256,32,neg,32768,55.0475,18166125,1162.6,64,0.1154
software-arm64,host,0,fp256,32,copysign,32768,55.0814,18154960,1742.9,64,0.1155
software-arm64,host,0,fp256,32,min,32768,79.3280,12605889,1210.2,50,0.1300
software-arm64,host,0,fp256,32,max,32768,79.1594,12632736,1212.7,48,0.1245
software-arm64,host,0,fp256,32,minnum,32768,79.5013,12578404,1207.5,50,0.1303
software-arm64,host,0,fp256,32,maxnum,32768,79.0561,12649246,1214.3,49,0.1269
software-arm64,host,0,fp256,32,cmplt,32768,98.4340,10159088,975.3,37,0.1193
software-arm64,host,0,fp256,32,cmple,32768,98.1915,10184183,977.7,39,0.1255
software-arm64,host,0,fp256,32,cmpeq,32768,79.0200,12655028,1214.9,49,0.1269
software-arm64,host,0,fp256,32,select,32768,55.5058,18016151,2306.1,64,0.1164
software-arm64,host,0,fp256,32,iand,32768,49.1719,20336808,1952.3,64,0.1031
software-arm64,host,0,fp256,32,ior,32768,53.0086,18864879,1811.0,64,0.1112
software-arm64,host,0,fp256,32,ixor,32768,52.5522,19028691,1826.8,64,0.1102
software-arm64,host,0,fp256,32,iadd,32768,59.7782,16728503,1605.9,64,0.1254
software-arm64,host,0,fp256,32,isub,32768,66.8693,14954551,1435.6,58,0.1271
software-arm64,host,0,fp256,32,ishl,32768,68.7667,14541929,1396.0,52,0.1172
software-arm64,host,0,fp256,32,ishr,32768,59.9022,16693880,1602.6,64,0.1256
software-arm64,host,0,fp256,32,icmplt,32768,68.0268,14700080,1411.2,58,0.1293
software-arm64,host,0,fp256,32,add,32768,325.3835,3073297,295.0,12,0.1279
software-arm64,host,0,fp256,32,sub,32768,331.3802,3017682,289.7,12,0.1303
software-arm64,host,0,fp256,32,mul,32768,241.3387,4143554,397.8,16,0.1265
software-arm64,host,0,fp256,32,fma,32768,276.1797,3620831,463.5,14,0.1267
software-arm64,host,0,fp256,32,abs,65536,51.7602,19319878,1236.5,39,0.1323
software-arm64,host,0,fp256,32,neg,65536,55.5209,18011236,1152.7,34,0.1237
software-arm64,host,0,fp256,32,copysign,65536,55.6021,17984931,1726.6,33,0.1203
software-arm64,host,0,fp256,32,min,65536,81.5763,12258468,1176.8,22,0.1176
software-arm64,host,0,fp256,32,max,65536,79.7864,12533468,1203.2,25,0.1307
software-arm64,host,0,fp256,32,minnum,65536,79.3884,12596294,1209.2,25,0.1301
software-arm64,host,0,fp256,32,maxnum,65536,80.7641,12381742,1188.6,22,0.1164
software-arm64,host,0,fp256,32,cmplt,65536,99.4492,10055389,965.3,20,0.1303
software-arm64,host,0,fp256,32,cmple,65536,97.9004,10214464,980.6,20,0.1283
software-arm64,host,0,fp256,32,cmpeq,65536,80.2777,12456758,1195.8,25,0.1315
software-arm64,host,0,fp256,32,select,65536,56.2818,17767725,2274.3,35,0.1291
software-arm64,host,0,fp256,32,iand,65536,49.7246,20110779,1930.6,40,0.1303
software-arm64,host,0,fp256,32,ior,65536,53.0640,18845152,1809.1,38,0.1321
software-arm64,host,0,fp256,32,ixor,65536,53.2898,18765319,1801.5,35,0.1222
software-arm64,host,0,fp256,32,iadd,65536,59.5125,16803189,1613.1,33,0.1287
software-arm64,host,0,fp256,32,isub,65536,66.6758,14997940,1439.8,30,0.1311
software-arm64,host,0,fp256,32,ishl,65536,69.2438,14441718,1386.4,28,0.1271
software-arm64,host,0,fp256,32,ishr,65536,59.9380,16683920,1601.7,32,0.1257
software-arm64,host,0,fp256,32,icmplt,65536,68.3074,14639706,1405.4,27,0.1209
software-arm64,host,0,fp256,32,add,65536,323.7127,3089159,296.6,6,0.1273
software-arm64,host,0,fp256,32,sub,65536,324.7121,3079651,295.6,6,0.1277
software-arm64,host,0,fp256,32,mul,65536,236.6486,4225675,405.7,8,0.1241
software-arm64,host,0,fp256,32,fma,65536,275.2495,3633068,465.0,8,0.1443
software-arm64,host,0,fp256,32,abs,131072,51.2627,19507375,1248.5,20,0.1344
software-arm64,host,0,fp256,32,neg,131072,54.8859,18219627,1166.1,17,0.1223
software-arm64,host,0,fp256,32,copysign,131072,55.6505,17969291,1725.1,18,0.1313
software-arm64,host,0,fp256,32,min,131072,79.3299,12605594,1210.1,13,0.1352
software-arm64,host,0,fp256,32,max,131072,79.9678,12505034,1200.5,13,0.1363
software-arm64,host,0,fp256,32,minnum,131072,79.9056,12514770,1201.4,13,0.1362
software-arm64,host,0,fp256,32,maxnum,131072,79.1728,12630605,1212.5,12,0.1245
software-arm64,host,0,fp256,32,cmplt,131072,98.6298,10138928,973.3,10,0.1293
software-arm64,host,0,fp256,32,cmple,131072,99.5743,10042754,964.1,10,0.1305
software-arm64,host,0,fp256,32,cmpeq,131072,78.7559,12697463,1219.0,13,0.1342
software-arm64,host,0,fp256,32,select,131072,55.9078,17886606,2289.5,17,0.1246
software-arm64,host,0,fp256,32,iand,131072,50.2094,19916579,1912.0,20,0.1316
software-arm64,host,0,fp256,32,ior,131072,53.8346,18575409,1783.2,19,0.1341
software-arm64,host,0,fp256,32,ixor,131072,53.4708,18701792,1795.4,19,0.1332
software-arm64,host,0,fp256,32,iadd,131072,60.8950,16421719,1576.5,16,0.1277
software-arm64,host,0,fp256,32,isub,131072,67.6771,14776049,1418.5,14,0.1242
software-arm64,host,0,fp256,32,ishl,131072,69.9817,14289448,1371.8,14,0.1284
software-arm64,host,0,fp256,32,ishr,131072,59.8773,16700824,1603.3,17,0.1334
software-arm64,host,0,fp256,32,icmplt,131072,67.5171,14811065,1421.9,15,0.1327
software-arm64,host,0,fp256,32,add,131072,322.3139,3102565,297.8,3,0.1267
software-arm64,host,0,fp256,32,sub,131072,331.8659,3013265,289.3,3,0.1305
