backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
device,resident,1,fp128,16,sub,2097152,4.6789,213723877,10258.7,13,0.1276
device,resident,1,fp128,16,mul,2097152,4.6805,213651860,10255.3,13,0.1276
device,resident,1,fp128,16,fma,2097152,4.6809,213635597,13672.7,13,0.1276
device,host,4,fp128,16,abs,2097152,16.0134,62447586,1998.3,5,0.1679
device,host,4,fp128,16,neg,2097152,19.5303,51202572,1638.5,4,0.1638
device,host,4,fp128,16,copysign,2097152,19.5518,51146304,2455.0,4,0.1640
device,host,4,fp128,16,min,2097152,19.5645,51113098,2453.4,4,0.1641
device,host,4,fp128,16,max,2097152,19.5641,51114045,2453.5,4,0.1641
device,host,4,fp128,16,minnum,2097152,19.5275,51209714,2458.1,4,0.1638
device,host,4,fp128,16,maxnum,2097152,19.5180,51234673,2459.3,4,0.1637
device,host,4,fp128,16,cmplt,2097152,19.4826,51327883,2463.7,4,0.1634
device,host,4,fp128,16,cmple,2097152,19.0990,52358797,2513.2,4,0.1602
device,host,4,fp128,16,cmpeq,2097152,19.5169,51237609,2459.4,4,0.1637
device,host,4,fp128,16,select,2097152,19.5346,51191161,3276.2,4,0.1639
device,host,4,fp128,16,iand,2097152,19.5384,51181210,2456.7,4,0.1639
device,host,4,fp128,16,ior,2097152,19.5098,51256314,2460.3,4,0.1637
device,host,4,fp128,16,ixor,2097152,19.4730,51353172,2465.0,4,0.1634
device,host,4,fp128,16,iadd,2097152,19.2845,51855071,2489.0,4,0.1618
device,host,4,fp128,16,isub,2097152,19.4198,51493771,2471.7,4,0.1629
device,host,4,fp128,16,ishl,2097152,19.5415,51173178,2456.3,4,0.1639
device,host,4,fp128,16,ishr,2097152,19.5679,51104119,2453.0,4,0.1641
device,host,4,fp128,16,icmplt,2097152,19.5185,51233574,2459.2,4,0.1637
device,host,4,fp128,16,add,2097152,19.5456,51162480,2455.8,4,0.1640
device,host,4,fp128,16,sub,2097152,19.5048,51269367,2460.9,4,0.1636
device,host,4,fp128,16,mul,2097152,19.5376,51183335,2456.8,4,0.1639
device,host,4,fp128,16,fma,2097152,19.5517,51146407,3273.4,4,0.1640
device,resident,4,fp128,16,abs,2097152,1.2128,824531764,26385.0,49,0.1246
device,resident,4,fp128,16,neg,2097152,1.2227,817857212,26171.4,49,0.1256
device,resident,4,fp128,16,copysign,2097152,1.2215,818672386,39296.3,49,0.1255
device,resident,4,fp128,16,min,2097152,1.2205,819348481,39328.7,49,0.1254
device,resident,4,fp128,16,max,2097152,1.2206,819295704,39326.2,49,0.1254
device,resident,4,fp128,16,minnum,2097152,1.2215,818639932,39294.7,49,0.1255
device,resident,4,fp128,16,maxnum,2097152,1.2213,818798357,39302.3,48,0.1229
device,resident,4,fp128,16,cmplt,2097152,1.2212,818855811,39305.1,49,0.1255
device,resident,4,fp128,16,cmple,2097152,1.2223,818136755,39270.6,49,0.1256
device,resident,4,fp128,16,cmpeq,2097152,1.2206,819258760,39324.4,49,0.1254
device,resident,4,fp128,16,select,2097152,1.2213,818801768,52403.3,49,0.1255
device,resident,4,fp128,16,iand,2097152,1.2220,818356605,39281.1,49,0.1256
device,resident,4,fp128,16,ior,2097152,1.2215,818667442,39296.0,49,0.1255
device,resident,4,fp128,16,ixor,2097152,1.2216,818597355,39292.7,49,0.1255
device,resident,4,fp128,16,iadd,2097152,1.2219,818418164,39284.1,49,0.1256
device,resident,4,fp128,16,isub,2097152,1.2220,818330824,39279.9,49,0.1256
device,resident,4,fp128,16,ishl,2097152,1.2211,818915488,39307.9,49,0.1255
device,resident,4,fp128,16,ishr,2097152,1.2212,818872314,39305.9,49,0.1255
device,resident,4,fp128,16,icmplt,2097152,1.2214,818739851,39299.5,49,0.1255
device,resident,4,fp128,16,add,2097152,1.2214,818731064,39299.1,49,0.1255
device,resident,4,fp128,16,sub,2097152,1.2215,818667383,39296.0,49,0.1255
device,resident,4,fp128,16,mul,2097152,1.2221,818253477,39276.2,49,0.1256
device,resident,4,fp128,16,fma,2097152,1.2219,818411450,52378.3,49,0.1256
software,host,0,fp128,16,abs,4194304,83.3584,11996386,383.9,1,0.3496
software,host,0,fp128,16,neg,4194304,89.9030,11123105,355.9,1,0.3771
software,host,0,fp128,16,copysign,4194304,90.0020,11110863,533.3,1,0.3775
software,host,0,fp128,16,min,4194304,130.3890,7669357,368.1,1,0.5469
software,host,0,fp128,16,max,4194304,128.4401,7785729,373.7,1,0.5387
software,host,0,fp128,16,minnum,4194304,128.9714,7753655,372.2,1,0.5409
software,host,0,fp128,16,maxnum,4194304,129.0833,7746936,371.9,1,0.5414
software,host,0,fp128,16,cmplt,4194304,158.7690,6298459,302.3,1,0.6659
software,host,0,fp128,16,cmple,4194304,159.5136,6269060,300.9,1,0.6690
software,host,0,fp128,16,cmpeq,4194304,132.6194,7540376,361.9,1,0.5562
software,host,0,fp128,16,select,4194304,87.0199,11491630,735.5,1,0.3650
software,host,0,fp128,16,iand,4194304,82.5447,12114654,581.5,1,0.3462
software,host,0,fp128,16,ior,4194304,83.8514,11925860,572.4,1,0.3517
software,host,0,fp128,16,ixor,4194304,83.3701,11994713,575.7,1,0.3497
software,host,0,fp128,16,iadd,4194304,89.6583,11153453,535.4,1,0.3761
software,host,0,fp128,16,isub,4194304,99.2645,10074091,483.6,1,0.4163
software,host,0,fp128,16,ishl,4194304,112.4396,8893665,426.9,1,0.4716
software,host,0,fp128,16,ishr,4194304,98.8384,10117527,485.6,1,0.4146
software,host,0,fp128,16,icmplt,4194304,101.0295,9898099,475.1,1,0.4237
software,host,0,fp128,16,add,4194304,450.1205,2221627,106.6,1,1.8879
software,host,0,fp128,16,sub,4194304,462.6647,2161393,103.7,1,1.9406
software,host,0,fp128,16,mul,4194304,329.2326,3037366,145.8,1,1.3809
software,host,0,fp128,16,fma,4194304,401.5056,2490625,159.4,1,1.6840
device,host,1,fp128,16,abs,4194304,19.6305,50941025,1630.1,2,0.1647
device,host,1,fp128,16,neg,4194304,22.9075,43653758,1396.9,2,0.1922
device,host,1,fp128,16,copysign,4194304,22.5513,44343418,2128.5,2,0.1892
device,host,1,fp128,16,min,4194304,22.5644,44317595,2127.2,2,0.1893
device,host,1,fp128,16,max,4194304,22.5676,44311240,2126.9,2,0.1893
device,host,1,fp128,16,minnum,4194304,22.5717,44303193,2126.6,2,0.1893
device,host,1,fp128,16,maxnum,4194304,22.6338,44181615,2120.7,2,0.1899
device,host,1,fp128,16,cmplt,4194304,22.6184,44211699,2122.2,2,0.1897
device,host,1,fp128,16,cmple,4194304,22.7276,43999454,2112.0,2,0.1907
device,host,1,fp128,16,cmpeq,4194304,22.6678,44115370,2117.5,2,0.1902
device,host,1,fp128,16,select,4194304,22.5346,44376252,2840.1,2,0.1890
device,host,1,fp128,16,iand,4194304,22.1939,45057335,2162.8,2,0.1862
device,host,1,fp128,16,ior,4194304,22.6729,44105500,2117.1,2,0.1902
device,host,1,fp128,16,ixor,4194304,22.6907,44070827,2115.4,2,0.1903
device,host,1,fp128,16,iadd,4194304,22.7222,44009796,2112.5,2,0.1906
device,host,1,fp128,16,isub,4194304,22.1428,45161367,2167.7,2,0.1857
device,host,1,fp128,16,ishl,4194304,22.7098,44033824,2113.6,2,0.1905
device,host,1,fp128,16,ishr,4194304,22.8096,43841160,2104.4,2,0.1913
device,host,1,fp128,16,icmplt,4194304,22.6892,44073799,2115.5,2,0.1903
device,host,1,fp128,16,add,4194304,22.6369,44175590,2120.4,2,0.1899
device,host,1,fp128,16,sub,4194304,22.5663,44313799,2127.1,2,0.1893
device,host,1,fp128,16,mul,4194304,22.6254,44198178,2121.5,2,0.1898
device,host,1,fp128,16,fma,4194304,22.7421,43971293,2814.2,2,0.1908
device,resident,1,fp128,16,abs,4194304,4.6540,214868621,6875.8,7,0.1366
device,resident,1,fp128,16,neg,4194304,4.6570,214729898,6871.4,7,0.1367
device,resident,1,fp128,16,copysign,4194304,4.6578,214693460,10305.3,7,0.1368
device,resident,1,fp128,16,min,4194304,4.6567,214743164,10307.7,7,0.1367
device,resident,1,fp128,16,max,4194304,4.6569,214732866,10307.2,7,0.1367
device,resident,1,fp128,16,minnum,4194304,4.6565,214751787,10308.1,7,0.1367
device,resident,1,fp128,16,maxnum,4194304,4.6576,214703186,10305.8,7,0.1367
device,resident,1,fp128,16,cmplt,4194304,4.6569,214734846,10307.3,7,0.1367
device,resident,1,fp128,16,cmple,4194304,4.6568,214740752,10307.6,7,0.1367
device,resident,1,fp128,16,cmpeq,4194304,4.6581,214678010,10304.5,7,0.1368
device,resident,1,fp128,16,select,4194304,4.6567,214746365,13743.8,7,0.1367
device,resident,1,fp128,16,iand,4194304,4.6568,214740466,10307.5,7,0.1367
device,resident,1,fp128,16,ior,4194304,4.6572,214720295,10306.6,7,0.1367
device,resident,1,fp128,16,ixor,4194304,4.6577,214696727,10305.4,7,0.1368
device,resident,1,fp128,16,iadd,4194304,4.6573,214717380,10306.4,7,0.1367
device,resident,1,fp128,16,isub,4194304,4.6573,214717542,10306.4,7,0.1367
device,resident,1,fp128,16,ishl,4194304,4.6580,214682965,10304.8,7,0.1368
device,resident,1,fp128,16,ishr,4194304,4.6563,214761698,10308.6,7,0.1367
device,resident,1,fp128,16,icmplt,4194304,4.6577,214698780,10305.5,7,0.1368
device,resident,1,fp128,16,add,4194304,4.6575,214705968,10305.9,7,0.1367
device,resident,1,fp128,16,sub,4194304,4.6563,214764731,10308.7,7,0.1367
device,resident,1,fp128,16,mul,4194304,4.6572,214720844,10306.6,7,0.1367
device,resident,1,fp128,16,fma,4194304,4.6570,214729062,13742.7,7,0.1367
device,host,4,fp128,16,abs,4194304,15.6048,64082720,2050.6,3,0.1964
device,host,4,fp128,16,neg,4194304,19.0586,52469665,1679.0,2,0.1599
device,host,4,fp128,16,copysign,4194304,19.0394,52522750,2521.1,2,0.1597
device,host,4,fp128,16,min,4194304,19.0910,52380750,2514.3,2,0.1601
device,host,4,fp128,16,max,4194304,19.1109,52326209,2511.7,2,0.1603
device,host,4,fp128,16,minnum,4194304,19.0480,52499003,2520.0,2,0.1598
device,host,4,fp128,16,maxnum,4194304,19.0541,52482126,2519.1,2,0.1598
device,host,4,fp128,16,cmplt,4194304,19.0186,52580017,2523.8,2,0.1595
device,host,4,fp128,16,cmple,4194304,17.9614,55675029,2672.4,2,0.1507
device,host,4,fp128,16,cmpeq,4194304,19.1364,52256513,2508.3,2,0.1605
device,host,4,fp128,16,select,4194304,19.0404,52519774,3361.3,2,0.1597
device,host,4,fp128,16,iand,4194304,19.1047,52343170,2512.5,2,0.1603
device,host,4,fp128,16,ior,4194304,19.1016,52351508,2512.9,2,0.1602
device,host,4,fp128,16,ixor,4194304,19.0552,52479069,2519.0,2,0.1598
device,host,4,fp128,16,iadd,4194304,19.0733,52429325,2516.6,2,0.1600
device,host,4,fp128,16,isub,4194304,19.0701,52438081,2517.0,2,0.1600
device,host,4,fp128,16,ishl,4194304,19.0824,52404388,2515.4,2,0.1601
device,host,4,fp128,16,ishr,4194304,19.0376,52527671,2521.3,2,0.1597
device,host,4,fp128,16,icmplt,4194304,19.0051,52617472,2525.6,2,0.1594
device,host,4,fp128,16,add,4194304,19.0343,52536821,2521.8,2,0.1597
device,host,4,fp128,16,sub,4194304,19.0313,52545069,2522.2,2,0.1596
device,host,4,fp128,16,mul,4194304,18.6511,53616001,2573.6,2,0.1565
device,host,4,fp128,16,fma,4194304,19.0509,52491040,3359.4,2,0.1598
device,resident,4,fp128,16,abs,4194304,1.1871,842364517,26955.7,25,0.1245
device,resident,4,fp128,16,neg,4194304,1.1905,839948999,26878.4,26,0.1298
device,resident,4,fp128,16,copysign,4194304,1.1902,840170620,40328.2,26,0.1298
device,resident,4,fp128,16,min,4194304,1.1873,842246345,40427.8,26,0.1295
device,resident,4,fp128,16,max,4194304,1.1861,843117518,40469.6,26,0.1293
device,resident,4,fp128,16,minnum,4194304,1.1858,843282011,40477.5,26,0.1293
device,resident,4,fp128,16,maxnum,4194304,1.1859,843251318,40476.1,26,0.1293
device,resident,4,fp128,16,cmplt,4194304,1.1856,843466125,40486.4,26,0.1293
device,resident,4,fp128,16,cmple,4194304,1.1855,843531773,40489.5,26,0.1293
device,resident,4,fp128,16,cmpeq,4194304,1.1856,843430846,40484.7,26,0.1293
device,resident,4,fp128,16,select,4194304,1.1867,842697674,53932.7,26,0.1294
device,resident,4,fp128,16,iand,4194304,1.1862,843050880,40466.4,26,0.1294
device,resident,4,fp128,16,ior,4194304,1.1868,842627474,40446.1,26,0.1294
device,resident,4,fp128,16,ixor,4194304,1.1862,843061914,40467.0,26,0.1294
device,resident,4,fp128,16,iadd,4194304,1.1858,843336145,40480.1,26,0.1293
device,resident,4,fp128,16,isub,4194304,1.1866,842767403,40452.8,26,0.1294
device,resident,4,fp128,16,ishl,4194304,1.1866,842714397,40450.3,26,0.1294
device,resident,4,fp128,16,ishr,4194304,1.1868,842578158,40443.8,26,0.1294
device,resident,4,fp128,16,icmplt,4194304,1.1858,843296064,40478.2,26,0.1293
device,resident,4,fp128,16,add,4194304,1.1861,843108523,40469.2,26,0.1293
device,resident,4,fp128,16,sub,4194304,1.1862,843011562,40464.6,26,0.1294
device,resident,4,fp128,16,mul,4194304,1.1865,842827789,40455.7,26,0.1294
device,resident,4,fp128,16,fma,4194304,1.1861,843090012,53957.8,26,0.1293
software,host,0,fp128,16,abs,8388608,83.5630,11967018,382.9,1,0.7010
software,host,0,fp128,16,neg,8388608,91.2263,10961751,350.8,1,0.7653
software,host,0,fp128,16,copysign,8388608,90.0640,11103213,533.0,1,0.7555
software,host,0,fp128,16,min,8388608,129.2170,7738920,371.5,1,1.0840
software,host,0,fp128,16,max,8388608,128.7570,7766567,372.8,1,1.0801
software,host,0,fp128,16,minnum,8388608,129.3754,7729447,371.0,1,1.0853
software,host,0,fp128,16,maxnum,8388608,129.1038,7745707,371.8,1,1.0830
software,host,0,fp128,16,cmplt,8388608,163.1560,6129104,294.2,1,1.3687
software,host,0,fp128,16,cmple,8388608,162.3123,6160961,295.7,1,1.3616
software,host,0,fp128,16,cmpeq,8388608,132.2413,7561936,363.0,1,1.1093
software,host,0,fp128,16,select,8388608,87.1705,11471773,734.2,1,0.7312
software,host,0,fp128,16,iand,8388608,82.6422,12100352,580.8,1,0.6933
software,host,0,fp128,16,ior,8388608,83.8528,11925661,572.4,1,0.7034
software,host,0,fp128,16,ixor,8388608,83.3180,12002213,576.1,1,0.6989
software,host,0,fp128,16,iadd,8388608,89.7934,11136677,534.6,1,0.7532
software,host,0,fp128,16,isub,8388608,99.3616,10064246,483.1,1,0.8335
software,host,0,fp128,16,ishl,8388608,112.6855,8874260,426.0,1,0.9453
software,host,0,fp128,16,ishr,8388608,89.1549,11216437,538.4,1,0.7479
software,host,0,fp128,16,icmplt,8388608,101.2741,9874192,474.0,1,0.8495
software,host,0,fp128,16,add,8388608,456.0733,2192630,105.2,1,3.8258
software,host,0,fp128,16,sub,8388608,464.6708,2152061,103.3,1,3.8979
software,host,0,fp128,16,mul,8388608,320.2133,3122919,149.9,1,2.6861
software,host,0,fp128,16,fma,8388608,392.0833,2550478,163.2,1,3.2890
device,host,1,fp128,16,abs,8388608,18.0113,55520597,1776.7,1,0.1511
device,host,1,fp128,16,neg,8388608,21.7410,45996091,1471.9,1,0.1824
device,host,1,fp128,16,copysign,8388608,21.8619,45741680,2195.6,1,0.1834
device,host,1,fp128,16,min,8388608,21.9804,45495043,2183.8,1,0.1844
device,host,1,fp128,16,max,8388608,21.9959,45463002,2182.2,1,0.1845
device,host,1,fp128,16,minnum,8388608,21.9534,45550982,2186.4,1,0.1842
device,host,1,fp128,16,maxnum,8388608,22.1081,45232323,2171.2,1,0.1855
device,host,1,fp128,16,cmplt,8388608,21.8569,45752209,2196.1,1,0.1833
device,host,1,fp128,16,cmple,8388608,21.9978,45459134,2182.0,1,0.1845
device,host,1,fp128,16,cmpeq,8388608,21.9503,45557515,2186.8,1,0.1841
device,host,1,fp128,16,select,8388608,21.9038,45654246,2921.9,1,0.1837
device,host,1,fp128,16,iand,8388608,21.9933,45468331,2182.5,1,0.1845
device,host,1,fp128,16,ior,8388608,22.0206,45411967,2179.8,1,0.1847
device,host,1,fp128,16,ixor,8388608,21.9658,45525323,2185.2,1,0.1843
device,host,1,fp128,16,iadd,8388608,22.0074,45439168,2181.1,1,0.1846
device,host,1,fp128,16,isub,8388608,21.9448,45568878,2187.3,1,0.1841
device,host,1,fp128,16,ishl,8388608,22.1649,45116416,2165.6,1,0.1859
device,host,1,fp128,16,ishr,8388608,21.9835,45488714,2183.5,1,0.1844
device,host,1,fp128,16,icmplt,8388608,22.0640,45322600,2175.5,1,0.1851
device,host,1,fp128,16,add,8388608,21.6990,46085136,2212.1,1,0.1820
device,host,1,fp128,16,sub,8388608,22.0816,45286508,2173.8,1,0.1852
device,host,1,fp128,16,mul,8388608,22.0522,45346940,2176.7,1,0.1850
device,host,1,fp128,16,fma,8388608,22.0861,45277290,2897.7,1,0.1853
device,resident,1,fp128,16,abs,8388608,4.6403,215501785,6896.1,4,0.1557
device,resident,1,fp128,16,neg,8388608,4.6440,215331263,6890.6,4,0.1558
device,resident,1,fp128,16,copysign,8388608,4.6437,215344927,10336.6,4,0.1558
device,resident,1,fp128,16,min,8388608,4.6432,215366976,10337.6,4,0.1558
device,resident,1,fp128,16,max,8388608,4.6433,215366160,10337.6,4,0.1558
device,resident,1,fp128,16,minnum,8388608,4.6434,215358663,10337.2,4,0.1558
device,resident,1,fp128,16,maxnum,8388608,4.6432,215370114,10337.8,4,0.1558
device,resident,1,fp128,16,cmplt,8388608,4.6431,215371644,10337.8,4,0.1558
device,resident,1,fp128,16,cmple,8388608,4.6440,215333116,10336.0,4,0.1558
device,resident,1,fp128,16,cmpeq,8388608,4.6429,215381650,10338.3,4,0.1558
device,resident,1,fp128,16,select,8388608,4.6431,215371567,13783.8,4,0.1558
device,resident,1,fp128,16,iand,8388608,4.6462,215231289,10331.1,4,0.1559
device,resident,1,fp128,16,ior,8388608,4.6438,215342032,10336.4,4,0.1558
device,resident,1,fp128,16,ixor,8388608,4.6430,215376774,10338.1,4,0.1558
device,resident,1,fp128,16,iadd,8388608,4.6431,215373821,10337.9,4,0.1558
device,resident,1,fp128,16,isub,8388608,4.6437,215345925,10336.6,4,0.1558
device,resident,1,fp128,16,ishl,8388608,4.6429,215380413,10338.3,4,0.1558
device,resident,1,fp128,16,ishr,8388608,4.6431,215374249,10338.0,4,0.1558
device,resident,1,fp128,16,icmplt,8388608,4.6441,215327085,10335.7,4,0.1558
device,resident,1,fp128,16,add,8388608,4.6431,215371592,10337.8,4,0.1558
device,resident,1,fp128,16,sub,8388608,4.6435,215353520,10337.0,4,0.1558
device,resident,1,fp128,16,mul,8388608,4.6430,215377471,10338.1,4,0.1558
device,resident,1,fp128,16,fma,8388608,4.6438,215339111,13781.7,4,0.1558
device,host,4,fp128,16,abs,8388608,13.5743,73668470,2357.4,1,0.1139
device,host,4,fp128,16,neg,8388608,16.9477,59005021,1888.2,1,0.1422
device,host,4,fp128,16,copysign,8388608,17.7245,56419201,2708.1,1,0.1487
device,host,4,fp128,16,min,8388608,18.4197,54289845,2605.9,1,0.1545
device,host,4,fp128,16,max,8388608,18.6144,53721985,2578.7,1,0.1561
device,host,4,fp128,16,minnum,8388608,18.3903,54376596,2610.1,1,0.1543
device,host,4,fp128,16,maxnum,8388608,18.4072,54326461,2607.7,1,0.1544
device,host,4,fp128,16,cmplt,8388608,18.4858,54095673,2596.6,1,0.1551
device,host,4,fp128,16,cmple,8388608,18.5067,54034433,2593.7,1,0.1552
device,host,4,fp128,16,cmpeq,8388608,18.4678,54148406,2599.1,1,0.1549
device,host,4,fp128,16,select,8388608,18.7290,53393188,3417.2,1,0.1571
device,host,4,fp128,16,iand,8388608,18.7159,53430602,2564.7,1,0.1570
device,host,4,fp128,16,ior,8388608,18.4455,54213911,2602.3,1,0.1547
device,host,4,fp128,16,ixor,8388608,18.5189,53998963,2592.0,1,0.1553
device,host,4,fp128,16,iadd,8388608,18.8346,53093659,2548.5,1,0.1580
device,host,4,fp128,16,isub,8388608,18.7933,53210536,2554.1,1,0.1576
device,host,4,fp128,16,ishl,8388608,18.7289,53393379,2562.9,1,0.1571
device,host,4,fp128,16,ishr,8388608,18.7621,53299031,2558.4,1,0.1574
device,host,4,fp128,16,icmplt,8388608,18.7773,53255753,2556.3,1,0.1575
device,host,4,fp128,16,add,8388608,18.8729,52986025,2543.3,1,0.1583
device,host,4,fp128,16,sub,8388608,18.7584,53309344,2558.8,1,0.1574
device,host,4,fp128,16,mul,8388608,18.7748,53262892,2556.6,1,0.1575
device,host,4,fp128,16,fma,8388608,18.7411,53358659,3415.0,1,0.1572
device,resident,4,fp128,16,abs,8388608,1.1713,853734798,27319.5,13,0.1277
device,resident,4,fp128,16,neg,8388608,1.1728,852668087,27285.4,13,0.1279
device,resident,4,fp128,16,copysign,8388608,1.1732,852394977,40915.0,13,0.1279
device,resident,4,fp128,16,min,8388608,1.1728,852686235,40928.9,13,0.1279
device,resident,4,fp128,16,max,8388608,1.1729,852604949,40925.0,13,0.1279
device,resident,4,fp128,16,minnum,8388608,1.1731,852439952,40917.1,13,0.1279
device,resident,4,fp128,16,maxnum,8388608,1.1729,852575593,40923.6,13,0.1279
device,resident,4,fp128,16,cmplt,8388608,1.1732,852379433,40914.2,13,0.1279
device,resident,4,fp128,16,cmple,8388608,1.1732,852347414,40912.7,13,0.1279
device,resident,4,fp128,16,cmpeq,8388608,1.1729,852617935,40925.7,13,0.1279
device,resident,4,fp128,16,select,8388608,1.1729,852609062,54567.0,13,0.1279
device,resident,4,fp128,16,iand,8388608,1.1737,852033780,40897.6,13,0.1280
device,resident,4,fp128,16,ior,8388608,1.1728,852688042,40929.0,13,0.1279
device,resident,4,fp128,16,ixor,8388608,1.1726,852770817,40933.0,13,0.1279
device,resident,4,fp128,16,iadd,8388608,1.1728,852639980,40926.7,13,0.1279
device,resident,4,fp128,16,isub,8388608,1.1728,852630341,40926.3,13,0.1279
device,resident,4,fp128,16,ishl,8388608,1.1728,852695676,40929.4,13,0.1279
device,resident,4,fp128,16,ishr,8388608,1.1731,852454659,40917.8,13,0.1279
device,resident,4,fp128,16,icmplt,8388608,1.1731,852447768,40917.5,13,0.1279
device,resident,4,fp128,16,add,8388608,1.1731,852446482,40917.4,13,0.1279
device,resident,4,fp128,16,sub,8388608,1.1731,852417410,40916.0,13,0.1279
device,resident,4,fp128,16,mul,8388608,1.1728,852653254,40927.4,13,0.1279
device,resident,4,fp128,16,fma,8388608,1.1732,852364642,54551.3,13,0.1279
software,host,0,fp256,32,abs,1,169.0096,5916823,378.7,650178,0.1099
software,host,0,fp256,32,neg,1,168.4154,5937700,380.0,742854,0.1251
software,host,0,fp256,32,copysign,1,169.5922,5896499,566.1,738617,0.1253
software,host,0,fp256,32,min,1,223.6432,4471408,429.3,557853,0.1248
software,host,0,fp256,32,max,1,221.8615,4507316,432.7,562630,0.1248
software,host,0,fp256,32,minnum,1,222.3893,4496618,431.7,562172,0.1250
software,host,0,fp256,32,maxnum,1,221.8239,4508080,432.8,561818,0.1246
software,host,0,fp256,32,cmplt,1,224.9946,4444551,426.7,557678,0.1255
software,host,0,fp256,32,cmple,1,224.5446,4453458,427.5,555571,0.1248
software,host,0,fp256,32,cmpeq,1,221.1726,4521355,434.1,567138,0.1254
software,host,0,fp256,32,select,1,172.9636,5781564,740.0,712925,0.1233
software,host,0,fp256,32,iand,1,169.2081,5909882,567.3,739993,0.1252
software,host,0,fp256,32,ior,1,171.3584,5835721,560.2,729290,0.1250
software,host,0,fp256,32,ixor,1,173.8702,5751418,552.1,722322,0.1256
software,host,0,fp256,32,iadd,1,173.8984,5750483,552.0,720226,0.1252
software,host,0,fp256,32,isub,1,185.4381,5392636,517.7,673460,0.1249
software,host,0,fp256,32,ishl,1,214.0718,4671331,448.4,583033,0.1248
software,host,0,fp256,32,ishr,1,165.1915,6053580,581.1,756495,0.1250
software,host,0,fp256,32,icmplt,1,152.6778,6549741,628.8,816358,0.1246
software,host,0,fp256,32,add,1,670.5165,1491388,143.2,186941,0.1253
software,host,0,fp256,32,sub,1,689.7394,1449823,139.2,182559,0.1259
software,host,0,fp256,32,mul,1,455.8573,2193669,210.6,262144,0.1195
software,host,0,fp256,32,fma,1,585.1387,1708997,218.8,213938,0.1252
device,host,1,fp256,32,abs,1,99036.9803,10097,0.6,1323,0.1310
device,host,1,fp256,32,neg,1,100821.3443,9919,0.6,1237,0.1247
device,host,1,fp256,32,copysign,1,101891.7995,9814,0.9,1237,0.1260
device,host,1,fp256,32,min,1,105480.3973,9480,0.9,1183,0.1248
device,host,1,fp256,32,max,1,105341.3378,9493,0.9,1187,0.1250
device,host,1,fp256,32,minnum,1,105254.9790,9501,0.9,1189,0.1251
device,host,1,fp256,32,maxnum,1,105253.6443,9501,0.9,1189,0.1251
device,host,1,fp256,32,cmplt,1,105411.2599,9487,0.9,1189,0.1253
device,host,1,fp256,32,cmple,1,105409.2620,9487,0.9,1183,0.1247
device,host,1,fp256,32,cmpeq,1,105278.3266,9499,0.9,1185,0.1248
device,host,1,fp256,32,select,1,103975.7223,9618,1.2,1185,0.1232
device,host,1,fp256,32,iand,1,105361.9691,9491,0.9,1198,0.1262
device,host,1,fp256,32,ior,1,105348.2794,9492,0.9,1188,0.1252
device,host,1,fp256,32,ixor,1,105253.0689,9501,0.9,1190,0.1253
device,host,1,fp256,32,iadd,1,105348.3804,9492,0.9,1188,0.1252
device,host,1,fp256,32,isub,1,105258.8973,9500,0.9,1188,0.1250
device,host,1,fp256,32,ishl,1,105257.8377,9500,0.9,1189,0.1252
device,host,1,fp256,32,ishr,1,105173.4328,9508,0.9,1190,0.1252
device,host,1,fp256,32,icmplt,1,105057.6625,9519,0.9,1191,0.1251
device,host,1,fp256,32,add,1,107958.0310,9263,0.9,1193,0.1288
device,host,1,fp256,32,sub,1,113178.4588,8836,0.8,1105,0.1251
device,host,1,fp256,32,mul,1,113308.1324,8825,0.8,1103,0.1250
device,host,1,fp256,32,fma,1,113279.2744,8828,1.1,1104,0.1251
device,resident,1,fp256,32,abs,1,29313.4500,34114,2.2,3951,0.1158
device,resident,1,fp256,32,neg,1,28903.1623,34598,2.2,4096,0.1184
device,resident,1,fp256,32,copysign,1,29404.4807,34008,3.3,4096,0.1204
device,resident,1,fp256,32,min,1,35553.2891,28127,2.7,3615,0.1285
device,resident,1,fp256,32,max,1,39283.3416,25456,2.4,3343,0.1313
device,resident,1,fp256,32,minnum,1,39683.2618,25200,2.4,3147,0.1249
device,resident,1,fp256,32,maxnum,1,39689.0753,25196,2.4,3148,0.1249
device,resident,1,fp256,32,cmplt,1,39906.7795,25058,2.4,3102,0.1238
device,resident,1,fp256,32,cmple,1,41459.6966,24120,2.3,3108,0.1289
device,resident,1,fp256,32,cmpeq,1,42115.3152,23744,2.3,2957,0.1245
device,resident,1,fp256,32,select,1,42107.0931,23749,3.0,2964,0.1248
device,resident,1,fp256,32,iand,1,42043.5391,23785,2.3,2968,0.1248
device,resident,1,fp256,32,ior,1,42000.6685,23809,2.3,2968,0.1247
device,resident,1,fp256,32,ixor,1,42036.5764,23789,2.3,2984,0.1254
device,resident,1,fp256,32,iadd,1,42045.8263,23784,2.3,2970,0.1249
device,resident,1,fp256,32,isub,1,42046.6270,23783,2.3,2981,0.1253
device,resident,1,fp256,32,ishl,1,42032.0876,23791,2.3,2969,0.1248
device,resident,1,fp256,32,ishr,1,42067.4843,23771,2.3,2967,0.1248
device,resident,1,fp256,32,icmplt,1,42029.1700,23793,2.3,2989,0.1256
device,resident,1,fp256,32,add,1,42125.6069,23739,2.3,2974,0.1253
